timestamp,datetime,symbol,close
1710486000000,2024-03-15 07:00:00+00:00,ETH,3754.12
1710486000000,2024-03-15 07:00:00+00:00,SOL,176.07
1710486000000,2024-03-15 07:00:00+00:00,AVAX,53.73
1710486000000,2024-03-15 07:00:00+00:00,ADA,0.7207
1710486000000,2024-03-15 07:00:00+00:00,SUI,1.4747
1710486000000,2024-03-15 07:00:00+00:00,DOT,10.795
1710486000000,2024-03-15 07:00:00+00:00,ASTR,0.1562
1710486000000,2024-03-15 07:00:00+00:00,ALGO,0.2955
1710486000000,2024-03-15 07:00:00+00:00,TRX,0.12705
1710486000000,2024-03-15 07:00:00+00:00,MATIC,1.1504
1710486000000,2024-03-15 07:00:00+00:00,ARB,1.9365
1710486000000,2024-03-15 07:00:00+00:00,AAVE,132.7
1710486000000,2024-03-15 07:00:00+00:00,UNI,13.133
1718463600000,2024-06-15 15:00:00+00:00,ENA,0.741
1719255600000,2024-06-24 19:00:00+00:00,TAO,272.2
1710486000000,2024-03-15 07:00:00+00:00,RNDR,10.824
1710486000000,2024-03-15 07:00:00+00:00,FIL,9.681
1710486000000,2024-03-15 07:00:00+00:00,BNB,582.6
1710486000000,2024-03-15 07:00:00+00:00,XRP,0.6356
1710486000000,2024-03-15 07:00:00+00:00,DOGE,0.16778
1710489600000,2024-03-15 08:00:00+00:00,BTC,67066.26
1710489600000,2024-03-15 08:00:00+00:00,ETH,3661.73
1710489600000,2024-03-15 08:00:00+00:00,SOL,167.22
1710489600000,2024-03-15 08:00:00+00:00,AVAX,50.14
1710489600000,2024-03-15 08:00:00+00:00,ADA,0.6883
1710489600000,2024-03-15 08:00:00+00:00,SUI,1.3978
1710489600000,2024-03-15 08:00:00+00:00,DOT,10.261
1710489600000,2024-03-15 08:00:00+00:00,ASTR,0.149
1710489600000,2024-03-15 08:00:00+00:00,ALGO,0.2814
1710489600000,2024-03-15 08:00:00+00:00,TRX,0.12604
1710489600000,2024-03-15 08:00:00+00:00,MATIC,1.102
1710489600000,2024-03-15 08:00:00+00:00,ARB,1.8492
1710489600000,2024-03-15 08:00:00+00:00,AAVE,126.55
1710489600000,2024-03-15 08:00:00+00:00,UNI,12.55
1718467200000,2024-06-15 16:00:00+00:00,ENA,0.74
1719259200000,2024-06-24 20:00:00+00:00,TAO,275.4
1710489600000,2024-03-15 08:00:00+00:00,RNDR,10.326
1710489600000,2024-03-15 08:00:00+00:00,FIL,9.225
1710489600000,2024-03-15 08:00:00+00:00,BNB,561.3
1710489600000,2024-03-15 08:00:00+00:00,XRP,0.6112
1710489600000,2024-03-15 08:00:00+00:00,DOGE,0.15893
1710493200000,2024-03-15 09:00:00+00:00,BTC,67799.31
1710493200000,2024-03-15 09:00:00+00:00,ETH,3682.91
1710493200000,2024-03-15 09:00:00+00:00,SOL,173.08
1710493200000,2024-03-15 09:00:00+00:00,AVAX,51.11
1710493200000,2024-03-15 09:00:00+00:00,ADA,0.7006
1710493200000,2024-03-15 09:00:00+00:00,SUI,1.4252
1710493200000,2024-03-15 09:00:00+00:00,DOT,10.455
1710493200000,2024-03-15 09:00:00+00:00,ASTR,0.1524
1710493200000,2024-03-15 09:00:00+00:00,ALGO,0.2882
1710493200000,2024-03-15 09:00:00+00:00,TRX,0.12619
1710493200000,2024-03-15 09:00:00+00:00,MATIC,1.1196
1710493200000,2024-03-15 09:00:00+00:00,ARB,1.8813
1710493200000,2024-03-15 09:00:00+00:00,AAVE,129.62
1710493200000,2024-03-15 09:00:00+00:00,UNI,12.815
1718470800000,2024-06-15 17:00:00+00:00,ENA,0.744
1719262800000,2024-06-24 21:00:00+00:00,TAO,278.8
1710493200000,2024-03-15 09:00:00+00:00,RNDR,10.644
1710493200000,2024-03-15 09:00:00+00:00,FIL,9.429
1710493200000,2024-03-15 09:00:00+00:00,BNB,571.0
1710493200000,2024-03-15 09:00:00+00:00,XRP,0.6228
1710493200000,2024-03-15 09:00:00+00:00,DOGE,0.16085
1710496800000,2024-03-15 10:00:00+00:00,BTC,67250.78
